GEOID,Name,state_new,,,,,
05000US13289,"Twiggs County, Georgia",MG,,,,,
05000US13291,"Union County, Georgia",PT,,,,,
05000US13293,"Upson County, Georgia",MG,,,,,
05000US13295,"Walker County, Georgia",AP,,,,,
05000US13297,"Walton County, Georgia",PT,,,,,
05000US13299,"Ware County, Georgia",MG,,,,,
05000US13301,"Warren County, Georgia",MG,,,,,
05000US13303,"Washington County, Georgia",MG,,,,,
05000US13305,"Wayne County, Georgia",MG,,,,,
05000US13307,"Webster County, Georgia",DX,,,,,
05000US13309,"Wheeler County, Georgia",MG,,,,,
05000US13311,"White County, Georgia",PT,,,,,
05000US13313,"Whitfield County, Georgia",PT,,,,,
05000US13315,"Wilcox County, Georgia",MG,,,,,
05000US13317,"Wilkes County, Georgia",MG,,,,,
05000US13319,"Wilkinson County, Georgia",MG,,,,,
05000US13321,"Worth County, Georgia",DX,,,,,
05000US15001,"Hawaii County, Hawaii",PF,,,,,
05000US15003,"Honolulu County, Hawaii",PF,,,,,
05000US15005,"Kalawao County, Hawaii",PF,,,,,
05000US15007,"Kauai County, Hawaii",PF,,,,,
05000US15009,"Maui County, Hawaii",PF,,,,,
05000US16001,"Ada County, Idaho",SY,,,,,
05000US16003,"Adams County, Idaho",SY,,,,,
05000US16005,"Bannock County, Idaho",DS,,,,,
05000US16007,"Bear Lake County, Idaho",DS,,,,,
05000US16009,"Benewah County, Idaho",SY,,,,,
05000US16011,"Bingham County, Idaho",DS,,,,,
05000US16013,"Blaine County, Idaho",SY,,,,,
05000US16015,"Boise County, Idaho",SY,,,,,
05000US16017,"Bonner County, Idaho",SY,,,,,
05000US16019,"Bonneville County, Idaho",SY,,,,,
05000US16021,"Boundary County, Idaho",SY,,,,,
05000US16023,"Butte County, Idaho",SY,,,,,
05000US16025,"Camas County, Idaho",SY,,,,,
05000US16027,"Canyon County, Idaho",SY,,,,,
05000US16029,"Caribou County, Idaho",DS,,,,,
05000US16031,"Cassia County, Idaho",DS,,,,,
05000US16033,"Clark County, Idaho",SY,,,,,
05000US16035,"Clearwater County, Idaho",SY,,,,,
05000US16037,"Custer County, Idaho",SY,,,,,
05000US16039,"Elmore County, Idaho",SY,,,,,
05000US16041,"Franklin County, Idaho",DS,,,,,
05000US16043,"Fremont County, Idaho",SY,,,,,
05000US16045,"Gem County, Idaho",SY,,,,,
05000US16047,"Gooding County, Idaho",DS,,,,,
05000US16049,"Idaho County, Idaho",SY,,,,,
05000US16051,"Jefferson County, Idaho",SY,,,,,
05000US16053,"Jerome County, Idaho",DS,,,,,
05000US16055,"Kootenai County, Idaho",SY,,,,,
05000US16057,"Latah County, Idaho",SY,,,,,
05000US16059,"Lemhi County, Idaho",SY,,,,,
05000US16061,"Lewis County, Idaho",SY,,,,,
05000US16063,"Lincoln County, Idaho",DS,,,,,
05000US16065,"Madison County, Idaho",SY,,,,,
05000US16067,"Minidoka County, Idaho",DS,,,,,
05000US16069,"Nez Perce County, Idaho",SY,,,,,
05000US16071,"Oneida County, Idaho",DS,,,,,
05000US16073,"Owyhee County, Idaho",DS,,,,,
05000US16075,"Payette County, Idaho",SY,,,,,
05000US16077,"Power County, Idaho",DS,,,,,
05000US16079,"Shoshone County, Idaho",SY,,,,,
05000US16081,"Teton County, Idaho",SY,,,,,
05000US16083,"Twin Falls County, Idaho",DS,,,,,
05000US16085,"Valley County, Idaho",SY,,,,,
05000US16087,"Washington County, Idaho",SY,,,,,
05000US17001,"Adams County, Illinois",LI,,,,,
05000US17003,"Alexander County, Illinois",BR,,,,,
05000US17005,"Bond County, Illinois",LI,,,,,
05000US17007,"Boone County, Illinois",SL,,,,,
05000US17009,"Brown County, Illinois",LI,,,,,
05000US17011,"Bureau County, Illinois",LI,,,,,
05000US17013,"Calhoun County, Illinois",LI,,,,,
05000US17015,"Carroll County, Illinois",LI,,,,,
05000US17017,"Cass County, Illinois",LI,,,,,
05000US17019,"Champaign County, Illinois",LI,,,,,
05000US17021,"Christian County, Illinois",LI,,,,,
05000US17023,"Clark County, Illinois",LI,,,,,
05000US17025,"Clay County, Illinois",LI,,,,,
05000US17027,"Clinton County, Illinois",LI,,,,,
05000US17029,"Coles County, Illinois",LI,,,,,
05000US17031,"Cook County, Illinois",CL,,,,,
05000US17033,"Crawford County, Illinois",LI,,,,,
05000US17035,"Cumberland County, Illinois",LI,,,,,
05000US17037,"DeKalb County, Illinois",SL,,,,,
05000US17039,"De Witt County, Illinois",LI,,,,,
05000US17041,"Douglas County, Illinois",LI,,,,,
05000US17043,"DuPage County, Illinois",XXXXX,,,,,
05000US17045,"Edgar County, Illinois",LI,,,,,
05000US17047,"Edwards County, Illinois",LI,,,,,
05000US17049,"Effingham County, Illinois",LI,,,,,
05000US17051,"Fayette County, Illinois",LI,,,,,
05000US17053,"Ford County, Illinois",SL,,,,,
05000US17055,"Franklin County, Illinois",LI,,,,,
05000US17057,"Fulton County, Illinois",LI,,,,,
05000US17059,"Gallatin County, Illinois",OV,,,,,
05000US17061,"Greene County, Illinois",LI,,,,,
05000US17063,"Grundy County, Illinois",SL,,,,,
05000US17065,"Hamilton County, Illinois",LI,,,,,
05000US17067,"Hancock County, Illinois",LI,,,,,
05000US17069,"Hardin County, Illinois",OV,,,,,
05000US17071,"Henderson County, Illinois",LI,,,,,
05000US17073,"Henry County, Illinois",LI,,,,,
05000US17075,"Iroquois County, Illinois",SL,,,,,
05000US17077,"Jackson County, Illinois",LI,,,,,
05000US17079,"Jasper County, Illinois",LI,,,,,
05000US17081,"Jefferson County, Illinois",LI,,,,,
05000US17083,"Jersey County, Illinois",LI,,,,,
05000US17085,"Jo Daviess County, Illinois",LI,,,,,
05000US17087,"Johnson County, Illinois",LI,,,,,
05000US17089,"Kane County, Illinois",SL,,,,,
05000US17091,"Kankakee County, Illinois",SL,,,,,
05000US17093,"Kendall County, Illinois",SL,,,,,
05000US17095,"Knox County, Illinois",LI,,,,,
05000US17097,"Lake County, Illinois",CL,,,,,
05000US17099,"LaSalle County, Illinois",SL,,,,,
05000US17101,"Lawrence County, Illinois",li,,,,,
05000US17103,"Lee County, Illinois",LI,,,,,
05000US17105,"Livingston County, Illinois",SL,,,,,
05000US17107,"Logan County, Illinois",LI,,,,,
05000US17109,"McDonough County, Illinois",LI,,,,,
05000US17111,"McHenry County, Illinois",SL,,,,,
05000US17113,"McLean County, Illinois",LI,,,,,
05000US17115,"Macon County, Illinois",LI,,,,,
05000US17117,"Macoupin County, Illinois",LI,,,,,
05000US17119,"Madison County, Illinois",LI,,,,,
05000US17121,"Marion County, Illinois",LI,,,,,
05000US17123,"Marshall County, Illinois",LI,,,,,
05000US17125,"Mason County, Illinois",LI,,,,,
05000US17127,"Massac County, Illinois",OV,,,,,
05000US17129,"Menard County, Illinois",LI,,,,,
05000US17131,"Mercer County, Illinois",LI,,,,,
05000US17133,"Monroe County, Illinois",LI,,,,,
05000US17135,"Montgomery County, Illinois",LI,,,,,
05000US17137,"Morgan County, Illinois",LI,,,,,
05000US17139,"Moultrie County, Illinois",LI,,,,,
05000US17141,"Ogle County, Illinois",LI,,,,,
05000US17143,"Peoria County, Illinois",LI,,,,,
05000US17145,"Perry County, Illinois",LI,,,,,
05000US17147,"Piatt County, Illinois",LI,,,,,
05000US17149,"Pike County, Illinois",LI,,,,,
05000US17151,"Pope County, Illinois",OV,,,,,
05000US17153,"Pulaski County, Illinois",BR,,,,,
05000US17155,"Putnam County, Illinois",LI,,,,,
05000US17157,"Randolph County, Illinois",LI,,,,,
05000US17159,"Richland County, Illinois",LI,,,,,
05000US17161,"Rock Island County, Illinois",LI,,,,,
05000US17163,"St. Clair County, Illinois",LI,,,,,
05000US17165,"Saline County, Illinois",LI,,,,,
05000US17167,"Sangamon County, Illinois",LI,,,,,
05000US17169,"Schuyler County, Illinois",LI,,,,,
05000US17171,"Scott County, Illinois",LI,,,,,
05000US17173,"Shelby County, Illinois",LI,,,,,
05000US17175,"Stark County, Illinois",LI,,,,,
05000US17177,"Stephenson County, Illinois",LI,,,,,
05000US17179,"Tazewell County, Illinois",LI,,,,,
05000US17181,"Union County, Illinois",LI,,,,,
05000US17183,"Vermilion County, Illinois",LI,,,,,
05000US17185,"Wabash County, Illinois",LI,,,,,
05000US17187,"Warren County, Illinois",LI,,,,,
05000US17189,"Washington County, Illinois",LI,,,,,
05000US17191,"Wayne County, Illinois",LI,,,,,
05000US17193,"White County, Illinois",LI,,,,,
05000US17195,"Whiteside County, Illinois",LI,,,,,
05000US17197,"Will County, Illinois",SL,,,,,
05000US17199,"Williamson County, Illinois",LI,,,,,
05000US17201,"Winnebago County, Illinois",LI,,,,,
05000US17203,"Woodford County, Illinois",LI,,,,,
05000US18001,"Adams County, Indiana",BH,,,,,
05000US18003,"Allen County, Indiana",BH,,,,,
05000US18005,"Bartholomew County, Indiana",OV,,,,,
05000US18007,"Benton County, Indiana",SL,,,,,
05000US18009,"Blackford County, Indiana",BH,,,,,
05000US18011,"Boone County, Indiana",LI,,,,,
05000US18013,"Brown County, Indiana",LI,,,,,
05000US18015,"Carroll County, Indiana",LI,,,,,
05000US18017,"Cass County, Indiana",BH,,,,,
05000US18019,"Clark County, Indiana",OV,,,,,
05000US18021,"Clay County, Indiana",LI,,,,,
05000US18023,"Clinton County, Indiana",LI,,,,,
05000US18025,"Crawford County, Indiana",OV,,,,,
05000US18027,"Daviess County, Indiana",LI,,,,,
05000US18029,"Dearborn County, Indiana",OV,,,,,
05000US18031,"Decatur County, Indiana",OV,,,,,
05000US18033,"DeKalb County, Indiana",BH,,,,,
05000US18035,"Delaware County, Indiana",BH,,,,,
05000US18037,"Dubois County, Indiana",OV,,,,,
05000US18039,"Elkhart County, Indiana",SL,,,,,
05000US18041,"Fayette County, Indiana",BH,,,,,
05000US18043,"Floyd County, Indiana",LI,,,,,
05000US18045,"Fountain County, Indiana",LI,,,,,
05000US18047,"Franklin County, Indiana",OV,,,,,
05000US18049,"Fulton County, Indiana",SL,,,,,
05000US18051,"Gibson County, Indiana",OV,,,,,
05000US18053,"Grant County, Indiana",BH,,,,,
05000US18055,"Greene County, Indiana",LI,,,,,
05000US18057,"Hamilton County, Indiana",BH,,,,,
05000US18059,"Hancock County, Indiana",BH,,,,,
05000US18061,"Harrison County, Indiana",OV,,,,,
05000US18063,"Hendricks County, Indiana",LI,,,,,
05000US18065,"Henry County, Indiana",BH,,,,,
05000US18067,"Howard County, Indiana",BH,,,,,
05000US18069,"Huntington County, Indiana",BH,,,,,
05000US18071,"Jackson County, Indiana",LI,,,,,
05000US18073,"Jasper County, Indiana",SL,,,,,
05000US18075,"Jay County, Indiana",BH,,,,,
05000US18077,"Jefferson County, Indiana",OV,,,,,
05000US18079,"Jennings County, Indiana",OV,,,,,
05000US18081,"Johnson County, Indiana",BH,,,,,
05000US18083,"Knox County, Indiana",LI,,,,,
05000US18085,"Kosciusko County, Indiana",SL,,,,,
05000US18087,"LaGrange County, Indiana",BH,,,,,
05000US18089,"Lake County, Indiana",SL,,,,,
05000US18091,"LaPorte County, Indiana",SL,,,,,
05000US18093,"Lawrence County, Indiana",LI,,,,,
05000US18095,"Madison County, Indiana",BH,,,,,
05000US18097,"Marion County, Indiana",BH,,,,,
05000US18099,"Marshall County, Indiana",SL,,,,,
05000US18101,"Martin County, Indiana",LI,,,,,
05000US18103,"Miami County, Indiana",BH,,,,,
05000US18105,"Monroe County, Indiana",LI,,,,,
05000US18107,"Montgomery County, Indiana",LI,,,,,
05000US18109,"Morgan County, Indiana",LI,,,,,
05000US18111,"Newton County, Indiana",LI,,,,,
05000US18113,"Noble County, Indiana",BH,,,,,
05000US18115,"Ohio County, Indiana",OV,,,,,
05000US18117,"Orange County, Indiana",OV,,,,,
05000US18119,"Owen County, Indiana",LI,,,,,
05000US18121,"Parke County, Indiana",LI,,,,,
05000US18123,"Perry County, Indiana",OV,,,,,
05000US18125,"Pike County, Indiana",OV,,,,,
05000US18127,"Porter County, Indiana",SL,,,,,
05000US18129,"Posey County, Indiana",OV,,,,,
05000US18131,"Pulaski County, Indiana",SL,,,,,
05000US18133,"Putnam County, Indiana",LI,,,,,
05000US18135,"Randolph County, Indiana",BH,,,,,
05000US18137,"Ripley County, Indiana",OV,,,,,
05000US18139,"Rush County, Indiana",BH,,,,,
05000US18141,"St. Joseph County, Indiana",SL,,,,,
05000US18143,"Scott County, Indiana",OV,,,,,
05000US18145,"Shelby County, Indiana",BH,,,,,
05000US18147,"Spencer County, Indiana",OV,,,,,
05000US18149,"Starke County, Indiana",SL,,,,,
05000US18151,"Steuben County, Indiana",BH,,,,,
05000US18153,"Sullivan County, Indiana",LI,,,,,
05000US18155,"Switzerland County, Indiana",OV,,,,,
05000US18157,"Tippecanoe County, Indiana",LI,,,,,
05000US18159,"Tipton County, Indiana",BH,,,,,
05000US18161,"Union County, Indiana",BH,,,,,
05000US18163,"Vanderburgh County, Indiana",OV,,,,,
05000US18165,"Vermillion County, Indiana",LI,,,,,
05000US18167,"Vigo County, Indiana",LI,,,,,
05000US18169,"Wabash County, Indiana",BH,,,,,
05000US18171,"Warren County, Indiana",LI,,,,,
05000US18173,"Warrick County, Indiana",OV,,,,,
05000US18175,"Washington County, Indiana",LI,,,,,
05000US18177,"Wayne County, Indiana",BH,,,,,
05000US18179,"Wells County, Indiana",BH,,,,,
05000US18181,"White County, Indiana",SL,,,,,
05000US18183,"Whitley County, Indiana",BH,,,,,
05000US19001,"Adair County, Iowa",HL,,,,,
05000US19003,"Adams County, Iowa",LI,,,,,
05000US19005,"Allamakee County, Iowa",HL,,,,,
05000US19007,"Appanoose County, Iowa",LI,,,,,
05000US19009,"Audubon County, Iowa",HL,,,,,
05000US19011,"Benton County, Iowa",HL,,,,,
05000US19013,"Black Hawk County, Iowa",HL,,,,,
05000US19015,"Boone County, Iowa",HL,,,,,
05000US19017,"Bremer County, Iowa",HL,,,,,
05000US19019,"Buchanan County, Iowa",HL,,,,,
05000US19021,"Buena Vista County, Iowa",HL,,,,,
05000US19023,"Butler County, Iowa",HL,,,,,
05000US19025,"Calhoun County, Iowa",HL,,,,,
05000US19027,"Carroll County, Iowa",HL,,,,,
05000US19029,"Cass County, Iowa",HL,,,,,
05000US19031,"Cedar County, Iowa",HL,,,,,
05000US19033,"Cerro Gordo County, Iowa",HL,,,,,
05000US19035,"Cherokee County, Iowa",HL,,,,,
05000US19037,"Chickasaw County, Iowa",HL,,,,,
05000US19039,"Clarke County, Iowa",LI,,,,,
05000US19041,"Clay County, Iowa",HL,,,,,
05000US19043,"Clayton County, Iowa",HL,,,,,
05000US19045,"Clinton County, Iowa",HL,,,,,
05000US19047,"Crawford County, Iowa",HL,,,,,
05000US19049,"Dallas County, Iowa",HL,,,,,
05000US19051,"Davis County, Iowa",LI,,,,,
05000US19053,"Decatur County, Iowa",LI,,,,,
05000US19055,"Delaware County, Iowa",HL,,,,,
05000US19057,"Des Moines County, Iowa",LI,,,,,
05000US19059,"Dickinson County, Iowa",HL,,,,,
05000US19061,"Dubuque County, Iowa",HL,,,,,
05000US19063,"Emmet County, Iowa",HL,,,,,
05000US19065,"Fayette County, Iowa",HL,,,,,
05000US19067,"Floyd County, Iowa",HL,,,,,
05000US19069,"Franklin County, Iowa",HL,,,,,
05000US19071,"Fremont County, Iowa",SF,,,,,
05000US19073,"Greene County, Iowa",HL,,,,,
05000US19075,"Grundy County, Iowa",HL,,,,,
05000US19077,"Guthrie County, Iowa",HL,,,,,
05000US19079,"Hamilton County, Iowa",HL,,,,,
05000US19081,"Hancock County, Iowa",HL,,,,,
05000US19083,"Hardin County, Iowa",HL,,,,,
05000US19085,"Harrison County, Iowa",HL,,,,,
05000US19087,"Henry County, Iowa",LI,,,,,
05000US19089,"Howard County, Iowa",HL,,,,,
05000US19091,"Humboldt County, Iowa",HL,,,,,
05000US19093,"Ida County, Iowa",HL,,,,,
05000US19095,"Iowa County, Iowa",HL,,,,,
05000US19097,"Jackson County, Iowa",HL,,,,,
05000US19099,"Jasper County, Iowa",HL,,,,,
05000US19101,"Jefferson County, Iowa",LI,,,,,
05000US19103,"Johnson County, Iowa",HL,,,,,
05000US19105,"Jones County, Iowa",HL,,,,,
05000US19107,"Keokuk County, Iowa",LI,,,,,
05000US19109,"Kossuth County, Iowa",HL,,,,,
05000US19111,"Lee County, Iowa",LI,,,,,
05000US19113,"Linn County, Iowa",HL,,,,,
05000US19115,"Louisa County, Iowa",LI,,,,,
05000US19117,"Lucas County, Iowa",LI,,,,,
05000US19119,"Lyon County, Iowa",HL,,,,,
05000US19121,"Madison County, Iowa",HL,,,,,
05000US19123,"Mahaska County, Iowa",LI,,,,,
05000US19125,"Marion County, Iowa",HL,,,,,
05000US19127,"Marshall County, Iowa",HL,,,,,
05000US19129,"Mills County, Iowa",SF,,,,,
05000US19131,"Mitchell County, Iowa",HL,,,,,
05000US19133,"Monona County, Iowa",HL,,,,,
05000US19135,"Monroe County, Iowa",LI,,,,,
05000US19137,"Montgomery County, Iowa",SF,,,,,
05000US19139,"Muscatine County, Iowa",LI,,,,,
05000US19141,"O'Brien County, Iowa",HL,,,,,
05000US19143,"Osceola County, Iowa",HL,,,,,
05000US19145,"Page County, Iowa",SF,,,,,
05000US19147,"Palo Alto County, Iowa",HL,,,,,
05000US19149,"Plymouth County, Iowa",HL,,,,,
05000US19151,"Pocahontas County, Iowa",HL,,,,,
05000US19153,"Polk County, Iowa",HL,,,,,
05000US19155,"Pottawattamie County, Iowa",HL,,,,,
05000US19157,"Poweshiek County, Iowa",HL,,,,,
05000US19159,"Ringgold County, Iowa",LI,,,,,
05000US19161,"Sac County, Iowa",HL,,,,,
05000US19163,"Scott County, Iowa",LI,,,,,
05000US19165,"Shelby County, Iowa",HL,,,,,
05000US19167,"Sioux County, Iowa",HL,,,,,
05000US19169,"Story County, Iowa",HL,,,,,
05000US19171,"Tama County, Iowa",HL,,,,,
05000US19173,"Taylor County, Iowa",LI,,,,,
05000US19175,"Union County, Iowa",LI,,,,,
05000US19177,"Van Buren County, Iowa",LI,,,,,
05000US19179,"Wapello County, Iowa",LI,,,,,
05000US19181,"Warren County, Iowa",HL,,,,,
05000US19183,"Washington County, Iowa",LI,,,,,
05000US19185,"Wayne County, Iowa",LI,,,,,
05000US19187,"Webster County, Iowa",HL,,,,,
05000US19189,"Winnebago County, Iowa",HL,,,,,
05000US19191,"Winneshiek County, Iowa",HL,,,,,
05000US19193,"Woodbury County, Iowa",HL,,,,,
05000US19195,"Worth County, Iowa",HL,,,,,
05000US19197,"Wright County, Iowa",LI,,,,,
05000US20001,"Allen County, Kansas",SF,,,,,
05000US20003,"Anderson County, Kansas",SF,,,,,
05000US20005,"Atchison County, Kansas",SF,,,,,
05000US20007,"Barber County, Kansas",SF,,,,,
05000US20009,"Barton County, Kansas",SF,,,,,
05000US20011,"Bourbon County, Kansas",SF,,,,,
05000US20013,"Brown County, Kansas",SF,,,,,
05000US20015,"Butler County, Kansas",SF,,,,,
05000US20017,"Chase County, Kansas",SF,,,,,
05000US20019,"Chautauqua County, Kansas",SF,,,,,
05000US20021,"Cherokee County, Kansas",SF,,,,,
05000US20023,"Cheyenne County, Kansas",SF,,,,,
05000US20025,"Clark County, Kansas",SF,,,,,
05000US20027,"Clay County, Kansas",SF,,,,,
05000US20029,"Cloud County, Kansas",SF,,,,,
05000US20031,"Coffey County, Kansas",SF,,,,,
05000US20033,"Comanche County, Kansas",SF,,,,,
05000US20035,"Cowley County, Kansas",SF,,,,,
05000US20037,"Crawford County, Kansas",SF,,,,,
05000US20039,"Decatur County, Kansas",SF,,,,,
05000US20041,"Dickinson County, Kansas",SF,,,,,
05000US20043,"Doniphan County, Kansas",SF,,,,,
05000US20045,"Douglas County, Kansas",SF,,,,,
05000US20047,"Edwards County, Kansas",SF,,,,,
05000US20049,"Elk County, Kansas",SF,,,,,
05000US20051,"Ellis County, Kansas",SF,,,,,
05000US20053,"Ellsworth County, Kansas",SF,,,,,
05000US20055,"Finney County, Kansas",SF,,,,,
05000US20057,"Ford County, Kansas",SF,,,,,
05000US20059,"Franklin County, Kansas",SF,,,,,
05000US20061,"Geary County, Kansas",SF,,,,,
05000US20063,"Gove County, Kansas",SF,,,,,
05000US20065,"Graham County, Kansas",SF,,,,,
05000US20067,"Grant County, Kansas",SF,,,,,
05000US20069,"Gray County, Kansas",SF,,,,,
05000US20071,"Greeley County, Kansas",SF,,,,,
05000US20073,"Greenwood County, Kansas",SF,,,,,
05000US20075,"Hamilton County, Kansas",SF,,,,,
05000US20077,"Harper County, Kansas",SF,,,,,
05000US20079,"Harvey County, Kansas",SF,,,,,
05000US20081,"Haskell County, Kansas",SF,,,,,
05000US20083,"Hodgeman County, Kansas",SF,,,,,
05000US20085,"Jackson County, Kansas",SF,,,,,
05000US20087,"Jefferson County, Kansas",SF,,,,,
05000US20089,"Jewell County, Kansas",SF,,,,,
05000US20091,"Johnson County, Kansas",SF,,,,,
05000US20093,"Kearny County, Kansas",SF,,,,,
05000US20095,"Kingman County, Kansas",SF,,,,,
05000US20097,"Kiowa County, Kansas",SF,,,,,
05000US20099,"Labette County, Kansas",SF,,,,,
05000US20101,"Lane County, Kansas",SF,,,,,
05000US20103,"Leavenworth County, Kansas",SF,,,,,
05000US20105,"Lincoln County, Kansas",SF,,,,,
05000US20107,"Linn County, Kansas",SF,,,,,
05000US20109,"Logan County, Kansas",SF,,,,,
05000US20111,"Lyon County, Kansas",SF,,,,,
05000US20113,"McPherson County, Kansas",SF,,,,,
05000US20115,"Marion County, Kansas",SF,,,,,
05000US20117,"Marshall County, Kansas",SF,,,,,
05000US20119,"Meade County, Kansas",SF,,,,,
05000US20121,"Miami County, Kansas",SF,,,,,
05000US20123,"Mitchell County, Kansas",SF,,,,,
05000US20125,"Montgomery County, Kansas",SF,,,,,
05000US20127,"Morris County, Kansas",SF,,,,,
05000US20129,"Morton County, Kansas",SF,,,,,
05000US20131,"Nemaha County, Kansas",SF,,,,,
05000US20133,"Neosho County, Kansas",SF,,,,,
05000US20135,"Ness County, Kansas",SF,,,,,
05000US20137,"Norton County, Kansas",SF,,,,,
